recid,givenname,surname,suburb,postcode
05206519,randy,smith,zebulon,27597
00345384,donald,woodward,hiddenite,28636
05485563,andrew,bowman,raleigh,27606
03061842,nikki,rush,greensboro,27407
06912393,steven,hairston,winston salem,27107
05378968,shane,causer,winston salem,27107
01241899,catherine,nicholson,hendersonville,28791
05248430,naima,young,winston salem,27107
03868989,janice,smith,monroe,28112
07741650,joshua,stanley,greensboro,27407
08208467,kelvin,caldwell,wilmington,28401
00811474,dianne,bode,raleigh,27615
03192386,tiffany,benfield,statesville,28677
01107743,george,allen,wilmington,28409
04534134,jeffrey,keller,granite falls,28630
05358127,keith,lemire,statesville,28625
07369450,lovie,stinson,charlotte,28208
07968819,daone,baldwin,charlotte,28210
01786497,rebecca,woodard,apex,27502
03191328,fred,miller,millers creek,28651
01442631,lasandra,cobb,shallotte,28470
03548015,linda,murphy,stantonsburg,27883
04115371,angela,hawks,king,27021
04290353,shirley,bestehorn,apex,27502
03937467,catherine,lipp,charlotte,28217
02294511,raymond,reese,oxford,27565
00232660,paul,coughenour,salisbury,28147
04883805,david,mueller,jacksonville,28540
03732356,james,fields,charlotte,28273
00672092,willie,barbour,selma,27576
01079940,sandra,moore,charlotte,28211
00851722,fred,phillips,salisbury,28146
00215205,penny,holloway,durham,27701
01764886,delma,phillips,lumberton,28358
04773635,laura,hensley,jamestown,27282
04450872,deborah,speas,carrboro,27510
03160728,patrice,ross,charlotte,28215
05348863,edward,karas,burgaw,28425
08151634,martrice,askew,durham,27703
06485420,laura,wall,mebane,27302
02641270,susan,tysor,raleigh,27615
07142267,ian,okeefe,boone,28608
03114613,michael,hall,moyock,27958
06203030,keith,baker,spindale,28160
05240877,charmecia,pettiford,charlotte,28213
06314998,banita,jacobs,wendell,27591
07185420,michael,guthrie,matthews,28104
02081952,harold,fields,lumberton,28360
06900074,nicole,thomann,raeford,28376
04262205,virginia,clyde,indian trail,28079
00859923,sharon,moore,wallace,28466
08103740,jehad,awada,charlotte,28277
05589422,crystal,hawkins,henderson,27536
06689622,tanisha,lee,charlotte,28217
05371250,letitia,morabito,kill devil hills,27948
03764775,todd,simpson,oak ridge,27310
07421470,douglas,coville,wilmington,28411
06718594,billy,nesmith,reidsville,27320
07141398,daniel,courts,reidsville,27320
04364158,dorren,sauls,durham,27703
08125844,campbell,cross,asheville,28803
05349511,edwin,page,cary,27513
07343272,ehlannon,jobson,cary,27518
06475601,sharon,blackwell,charlotte,28212
04529049,joseph,thompson,greensboro,27403
02974603,nicole,brown,oxford,27565
04340980,william,banks,burgaw,28425
07791724,tina,faucette,efland,27243
04569343,noresha,oakley,oxford,27565
06870158,christopher,bettis,winston salem,27104
03056073,john,zeilman,greenville,27858
07411132,tambra,huffman,gastonia,28056
03946879,evan,napoleon,boone,28607
07947878,adrian,macias,durham,27705
06896502,patricia,bodkin,charlotte,28277
01273056,debra,ellenwood,greensboro,27406
01683143,sherri,bivens,hudson,28638
01757662,edith,melville,elizabeth city,27909
03844108,dana,heath,kannapolis,28083
01014263,brenda,bridenbaugh,raleigh,27614
07381152,dorothy,gaydos,kernersville,27284
01832482,tauya,little,winston salem,27107
02104685,penny,sellers,otto,28763
04495940,forest,outen,charlotte,28208
03394951,tanysha,barber,charlotte,28269
04010246,lucy,lawrence,black mountain,28711
03920452,richard,goshorn,holly ridge,28445
01101531,jean,monaghan,carolina beach,28428
02739943,donna,giang,raleigh,27607
05603807,zannett,sessoms,tarboro,27886
04540234,frank,gaines,fayetteville,28303
06798084,sarah,casey,kinston,28504
07647681,elizabeth,deeck,albemarle,28001
04068257,john,tanis,camden,27921
01539613,linda,lee,forest city,28043
06215355,gregory,littleton,pikeville,27863
06701381,joseph,harris,sylva,28779
06305018,milton,page,lumberton,28358
02064488,eugenia,allen,lincolnton,28092
00774670,belva,cherry,windsor,27983
02163773,janet,waren,wilmington,28403
03696708,david,beebe,wilmington,28409
03021654,charles,allen,raeford,28376
02155429,mark,kearns,high point,27265
06865011,bryan,cole,raleigh,27617
00178388,jacqueline,woodard,princeton,27569
01186847,virginia,king,hendersonville,28791
07594195,jessica,garcia,fayetteville,28306
03726650,brandon,scaffe,charlotte,28211
05895634,zakiya,scott,chapel hill,27516
00507552,barbara,davis,hiddenite,28636
00370469,mary,baumberger,lincolnton,28092
02669626,roger,peck,raleigh,27613
05089898,clarence,staley,jackson springs,27281
02734965,david,penny,clayton,27520
06880845,wesley,penland,conover,28613
03168577,vincent,johns,albemarle,28001
02832394,willie,ricks,fayetteville,28304
07947700,shontia,mason,greensboro,27411
05500127,timothy,lanier,salisbury,28147
06638389,john,niccum,greensboro,27407
00163195,mildred,hardison,plymouth,27962
00214208,jean,lazenby,durham,27707
07503948,charles,cline,wilmington,28401
05282859,robert,davis,concord,28027
05839394,kayvon,ferdinand,greensboro,27405
04086632,daniel,buelow,cornelius,28031
01187645,charles,white,dover,28526
01530787,marcell,jolly,shelby,28152
03328680,susan,white,holly springs,27540
03246637,linda,bryant,fayetteville,28306
03965924,dedrea,vinson,raleigh,27604
04273445,kristin,pierce,hendersonville,28739
02072768,molly,cox,carolina shores,28467
00331998,judith,pope,dunn,28334
01938862,colon,dockery,candor,27229
02808682,joyce,brown,winston salem,27101
07688569,jacqueline,parham,morrisville,27560
01732318,rhonda,wooten,kinston,28504
06014234,bogdan,badiu,mooresville,28115
05466016,ryeon,corsi,durham,27704
04062702,kimberly,parda,bunnlevel,28323
07964584,cherish,cloud,new bern,28560
04542359,melissa,murchison,elizabethtown,28337
00213946,grizzelle,jester,greensboro,27408
07307468,adam,knight,winston salem,27101
08154769,bradford,brown,butner,27509
03413989,roderick,brown,arden,28704
04244688,michelle,simmons,burnsville,28714
00079186,joe,carter,badin,28009
05185571,miranda,rochester,gastonia,28054
03861357,karen,shearer,salisbury,28144
05084267,julia,oliver,charlotte,28205
03943950,frankie,hyman,grifton,28530
00421443,joel,welch,robbinsville,28771
01571889,judy,pilgrim,charlotte,28227
06761780,ebonie,bryant,mebane,27302
02340643,rebecca,grey,concord,28025
04380770,brenda,mcree,charlotte,28277
02005298,charles,morrison,rhodhiss,28667
05988766,sarah,fuller,bahama,27503
03520985,dean,bauer,kannapolis,28081
02274831,regina,rowe,goldsboro,27530
07947368,maegan,hamilton,lumberton,28358
07102216,debra,pearson,clyde,28721
04574947,melissa,cohen,durham,27701
01062251,norwood,dorman,willow spring,27592
05592988,barbara,gallion,marion,28752
01478190,matthew,harper,drexel,28619
07216704,jonathon,stutts,raleigh,27603
06792740,marlin,horton,winston salem,27127
05789740,barbara,kennette,hillsborough,27278
01878740,gene,olson,asheville,28805
00822530,joseph,free,charlotte,28226
07096658,kim,clark,raleigh,27604
01588497,michael,howard,hays,28635
01918814,jeffrey,banks,princeton,27569
04823754,james,prevette,roaring river,28669
00855093,lillie,vaughan,conway,27820
03709068,clayton,austin,denver,28037
06255609,gregory,andleton,roanoke rapids,27870
03061005,graham,russell,mebane,27302
00232910,sandra,shoffner,greensboro,27410
04184888,stacy,runne,new bern,28560
02196258,bruce,adcock,hurdle mills,27541
04414063,margaret,dewar,greensboro,27407
07669921,bradley,morrison,fallston,28042
00312794,rosa,burch,wadesboro,28170
01613359,carlos,lowrance,winston salem,27106
02619856,lisa,guynn,kernersville,27284
01871315,deric,governale,greenville,27858
02703928,janine,francher,wake forest,27587
02413093,tricia,embler,southern pines,28387
01248776,sheila,mckenzie,jamestown,27282
06887586,kathryn,fainter,chapel hill,27517
07349305,robin,richardson,rocky mount,27803
03254916,cynthia,gay,winterville,28590
00858589,norris,anderson,roseboro,28382
00970147,johnny,whitehead,battleboro,27809
07562946,miljana,bambur,matthews,28105
05215476,asa,gregory,wilson,27893
05347745,brandon,yelvington,clayton,27520
05306486,justin,moody,asheboro,27203
01727504,billy,holland,bailey,27807
02357695,marcia,wise,coinjock,27923
05495107,jessica,lawrence,kernersville,27284
07615967,gerald,bridges,laurinburg,28352
07740641,hannan,lee,raleigh,27612
05085522,kathleen,malchoff,salisbury,28147
07778809,kristen,lyell,chapel hill,27514
03767893,horace,petterson,chapel hill,27514
03315520,audrey,kirk,lexington,27295
06086823,jason,biggs,marion,28752
03971525,robert,upchurch,mooresville,28117
05684304,cary,slevinsky,calabash,28467
02432727,jeffery,skinner,winterville,28590
05352085,alexander,whitaker,winston salem,27103
03976396,gerald,pobuda,waynesville,28785
05926349,timothy,creech,vanceboro,28586
06119242,nyra,evans,goldsboro,27534
02339868,david,leblanc,charlotte,28277
01159056,jeffrey,glosson,graham,27253
05945999,nancy,estes,burlington,27215
06877294,mary,revis,nashville,27856
00846022,dara,brinson,reidsville,27320
03386537,mary,king,asheville,28803
04964944,timothy,steele,lincolnton,28092
05374879,shameeka,wansley,charlotte,28214
07986983,nana,adoma,gastonia,28054
05029186,michael,bingham,marion,28752
06106827,john,jackson,concord,28027
03433373,julie,lafferty,high point,27262
07708090,cody,bundy,harrellsville,27942
04197934,troy,robinson,weaverville,28787
03101574,erica,schnars,raleigh,27616
02757650,timothy,creel,kernersville,27284
03547155,rob,seay,brevard,28712
06330189,ronald,bowers,salisbury,28147
08162885,jean,collins,chocowinity,27817
06790225,eric,lewis,halifax,27839
08089869,latasha,beard,swannanoa,28778
06706587,matthew,kott,chapel hill,27516
01519348,steven,clark,asheville,28806
07213705,lewis,brown,charlotte,28262
07544020,richard,collins,durham,27703
01902086,jeffrey,raynor,charlotte,28210
06334651,alfred,meierdiercks,mebane,27302
06431083,michael,darling,mooresville,28117
06788193,brandon,lokits,wilmington,28405
01423826,darlene,arnette,gastonia,28052
08128303,mariana,gallegos,raleigh,27612
07858765,travis,harvin,asheville,28806
06818602,rebecca,gunn,browns summit,27214
03294672,matthew,kirk,morrisville,27560
04366048,evelyn,mann,winston salem,27105
04374993,jamillah,harris-bittle,greensboro,27410
04762207,terri,craig,apex,27539
05117562,abdelilah,ettaji,raleigh,27607
06296553,latoya,farley,gastonia,28052
00432369,peggy,cagle,sylva,28779
07683933,thomas,peirsel,raleigh,27615
06682684,becky,holder,durham,27703
08196519,antione,tucker,albemarle,28001
02277596,trey,balch,garner,27529
01745700,rhonda,poirier,statesville,28677
02191225,buddy,davidson,colerain,27924
01709810,channon,allison,statesville,28677
05685414,aaron,riddick,winston-salem,27107
02367775,michael,mcrae,lexington,27295
03048465,terrence,covington,durham,27707
00063316,naomi,greenlee,greensboro,27406
04003494,peggy,tew,ararat,27007
05111911,beverly,mcneil,wilkesboro,28697
06763586,langston,harrison,apex,27502
00186519,gerald,royal,jacksonville,28540
03484369,randy,beals,hertford,27944
05125440,alex,luzadre,matthews,28104
02146758,clifton,gilliam,winston salem,27105
02633453,lela,davis,currituck,27929
04101739,tinaicia,jones,greensboro,27405
04354940,hollie,rome,rutherfordton,28139
07321328,sharon,royal,charlotte,28213
06004258,rachael,mccrea,boomer,28606
07915517,sanjiv,sola,charlotte,28269
03398452,michael,irwin,thomasville,27360
04327224,daynnon,blount,charlotte,28206
03413762,rebecca,boggs,wilmington,28411
06183496,stacey-ann,blake,fayetteville,28306
04683970,john,pereksta,youngsville,27596
03971488,joyce,credle,mesic,28515
03799921,kirk,smith,lake toxaway,28747
00755069,george,blanton,lewisville,27023
04167290,yusef,wright,fayetteville,28312
05693776,reginald,smith,elizabeth city,27909
06036735,anuj,patel,greensboro,27455
05289009,jason,mclamb,clayton,27520
07266539,larry,koonce,kinston,28501
00591642,bill,howard,dunn,28334
00312651,anna,stockton,marion,28752
02899472,regan,hannant,pikeville,27863
04915571,edward,cauley,goldsboro,27530
01185310,jesse,williams,warsaw,28398
03413114,michael,street,forest city,28043
02144858,brenda,funderburk,charlotte,28210
02475225,pamela,thomas,gastonia,28052
02554531,gabriel,gandara,charlotte,28277
07587147,cameron,farmer,charlotte,28213
06960896,lizet,saldana,indian trail,28079
04581485,frederick,lobdell,macon,27551
07273184,henry,meadows,clyde,28721
04726788,leah,ward,apex,27502
07320720,brian,myers,andrews,28901
00730444,dusty,batten,cary,27513
04726243,benjamin,crary,arapahoe,28510
06647153,juliana,swetman,wingate,28174
00490075,paul,futrell,west end,27376
01361797,susan,heist,cary,27518
03866915,grace,slaton,charlotte,28205
02567450,phillip,honeycutt,asheville,28806
00294645,karl,hafel,goldsboro,27534
03051990,richard,cromer,greensboro,27408
04791280,debra,jones,st pauls,28384
00554116,mary,warren,greenville,27858
01112797,angela,byers,winston salem,27127
07020256,jason,davis,asheville,28805
07111213,steven,joyce,walnut cove,27052
00630276,jo,fontana,charlotte,28226
00641452,jeane,deyoung,greensboro,27405
01961252,michael,pritchard,granite falls,28630
04805958,kristina,branch,winston salem,27101
01141001,susan,cannady,coats,27521
01411092,lee,setzer,claremont,28610
01882787,lori,watters,hickory,28601
04616206,mary,marsh,monroe,28110
03265169,janise,williams,rural hall,27045
06624161,raymond,allen,morrisville,27560
06745251,deundra,doss,fort bragg,28307
03897297,david,thompson,albemarle,28001
08050460,randall,money,mocksville,27028
01621160,rhonda,irwin,greensboro,27410
03334825,lynn,lapoint,high point,27265
08017000,kimberly,loftus,midland,28107
00630075,gray,white,charlotte,28211
05152548,adam,bullock,henderson,27536
05532930,cecilia,madriaga,durham,27703
05230350,keith,george,bryson city,28713
06500026,jennifer,karna,fayetteville,28311
02002437,sandra,nichols,durham,27704
07647985,clayton,west,concord,28025
07057986,karri,ransom,raeford,28376
04100517,jeremy,hoegemann,charlotte,28270
08102730,david,press,raleigh,27614
02391396,randy,gibson,new bern,28562
03632354,stephen,waters,durham,27707
06351054,cindy,blount,hendersonville,28739
00580098,james,hughes,milton,27305
01205045,sandra,watford,colerain,27924
02089791,brandy,mauldin,mount airy,27030
04621605,michele,west,fuquay varina,27526
07966926,tonya,monroe,winston salem,27127
07484726,michael,speas,winston salem,27106
05240774,lori,smith,holden beach,28462
03148471,werner,rosenblum,robbinsville,28771
04865605,kenia,cummins,middlesex,27557
02070037,tracy,ingram,winston salem,27127
02856443,linda,hildreth,polkton,28135
00563149,janet,howell,goldsboro,27530
02940530,john,bartlett,raleigh,27603
07605996,justin,rogers,walnut cove,27052
00462640,william,bishop,charlotte,28211
07516374,isaac,rhodes,salisbury,28144
00205205,betty,howell,apex,27502
04103239,james,jenkins,durham,27705
07180647,sung,hong,raleigh,27612
01595241,glenda,womack,broadway,27505
04924478,dacie,roberts,greensboro,27455
01580807,mary,yeary,charlotte,28273
03975256,elizabeth,fortino,pfafftown,27040
01981269,scott,reynolds,stoneville,27048
00433018,phyllis,carson,boone,28607
06649211,keith,williams,smithfield,27577
00823983,kenneth,kappius,charlotte,28270
00355205,jessie,robinson,burlington,27217
03396181,george,cerise,chocowinity,27817
04426502,joseph,hott,marshall,28753
02770299,barbara,seibel,oak ridge,27310
06227275,lydia,williams,greensboro,27406
07240884,christopher,geyer,candler,28715
05892365,sherman,tate,mebane,27302
06100285,kathryn,mccreary,raleigh,27616
00336410,judy,roberts,lenoir,28645
07762159,elizabeth,keeler,hendersonville,28739
01609297,mary,radcliff,salisbury,28146
02251525,gwendolyn,franklin,charlotte,28202
01138712,edward,hayes,iron station,28080
07014078,dawn,shanholtz,plymouth,27962
07979191,brian,deer,high point,27262
06305753,sylvia,bennett,hubert,28539
02098696,frank,hatfield,mooresville,28115
05209562,tracy,flint,morrisville,27560
00732666,bruce,grisham,morehead city,28557
06034935,cassandra,curtis,kernersville,27284
07387510,lori,griffith,greenville,27858
05140591,james,parrish,plymouth,27962
05836943,cavassa,harris,high point,27260
00152259,ella,hockaday,roanoke rapids,27870
04428676,sheree,gibson,wilmington,28403
08149516,olrindric,leverette,charlotte,28212
02345216,william,conboy,asheville,28804
00109112,lucille,crawford,charlotte,28262
05636399,john,neeley,westfield,27053
00429681,elbert,smith,monroe,28110
02733680,natalie,rymal,charlotte,28213
03676404,ronald,williams,morehead city,28557
02268591,mildred,mungo,gibsonville,27249
04622493,ramon,sims,charlotte,28213
07596026,caitlin,kummer,charlotte,28204
04085851,william,hubof,raleigh,27613
04912393,charles,barginear,fort bragg,28310
01895851,susan,love,kannapolis,28081
02801731,james,fetterman,hubert,28539
07539890,james,mash,statesville,28677
07917922,shakisha,mcmillon,charlotte,28216
00370901,ethel,allen,council,28434
01042606,donna,sandusky,lexington,27292
04594926,gordon,cuzzen,havelock,28532
05205589,lecynthia,rudolph,garner,27529
03204918,toshonia,wilkins,louisburg,27549
04527477,nicole,st armour,fayetteville,28305
02917485,donald,king,goldsboro,27534
01493592,william,tyndall,four oaks,27524
01643930,larry,rowell,indian trail,28079
02742360,kathryn,duncan,matthews,28104
07932245,timothy,collins,cary,27511
02737925,colleen,varner,randleman,27317
05387877,barbara,mcneill,fayetteville,28304
03781307,mark,wells,hillsborough,27278
03258110,jessica,hoffman,summerfield,27358
06900349,mark,beddow,apex,27502
01609010,mildred,hand,pittsboro,27312
01507224,sheila,wall,greensboro,27405
01468177,kenneth,sutton,walstonburg,27888
01268623,steven,lawrence,raleigh,27613
